sampno,perid,perno,relationship,gender,employment,student,education,license,vehno,vehicle_string,drive_freq,transit_freq,tnc_freq,job_type,work_mode,work_distance,work_days,school_mode,school_distance,ethnicity,race_1,race_2,race_3,race_4,race_5,race_6,race_7,race_6_x
190050,190050.p02,2,1,1,4,4,4,1, ,,4,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190054,190054.p01,1,8,1,4,4,8,1,190054.v01,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190059,190059.p01,1,8,1,4,4,5,1,190059.v01,,2,0,2, , , , , , ,2,0,0,0,0,1,0,0, 
190058,190058.p03,3,3,2,4,4,2,1,190058.v01,,2,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
190055,190055.p01,1,8,1,4,4,8,1,190055.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190052,190052.p01,1,8,1,1,2,2,1, ,,3,0,0,1,4,3,6,4,6,1,0,0,0,0,1,0,0, 
190060,190060.p01,1,8,2,4,2,4,1,190060.v01,,3,10,0, , , , ,7,2,2,0,0,1,0,0,0,0, 
190062,190062.p01,1,8,1,4,4,5,1,190062.v02,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190064,190064.p01,1,8,2,4,4,4,1,190064.v01,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190057,190057.p01,1,8,2,4,4,6,1,190057.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190066,190066.p01,1,8,1,4,4,8,1,190066.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190065,190065.p01,1,8,2,1,4,6,1,190065.v01,,1,0,0,1,1,15,5, , ,2,0,1,0,0,0,0,0, 
190065,190065.p02,2,1,1,1,4,8,1,190065.v02,,1,0,0,1,1,5,5, , ,2,0,1,0,0,0,0,0, 
190072,190072.p02,2,1,2,1,4,6,1,190072.v02,,1,0,0,1,1,17,6, , ,2,0,0,0,0,1,0,0, 
190078,190078.p01,1,8,2,4,4,3,1,190078.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190067,190067.p01,1,8,2,4,4,1,1,190067.v01,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190067,190067.p02,2,1,1,1,4,2,1, ,,1,0,0,1,1,25,5, , ,2,0,0,0,0,1,0,0, 
190067,190067.p03,3,3,2,1,4,2,1, ,,1,0,0,1,1,40,5, , ,2,0,0,0,0,1,0,0, 
190069,190069.p01,1,8,2,1,4,6,1,190069.v01,,2,10,0,1,8,12,5, , ,2,0,1,0,0,0,0,0, 
190069,190069.p02,2,1,1,1,4,6,1,190069.v01,,2,10,0,1,8,12,5, , ,2,0,1,0,0,0,0,0, 
190079,190079.p02,2,2,1,4,4,6,1,190079.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190077,190077.p01,1,8,1,4,4,6,1,190077.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190082,190082.p01,1,8,2,4,4,7,1,190082.v01,,2,0,0, , , , , , ,2,0,0,1,0,0,0,0, 
190083,190083.p01,1,8,2,1,4,2,1,190083.v02,,1,1,1,1,1,5,6, , ,1,0,0,0,0,1,0,0, 
190084,190084.p01,1,8,1,2,3,4,1,190084.v01,,1,0,0,1,1,7,5, , ,1,0,0,0,0,1,1,0,Hispanic
190083,190083.p02,2,1,1,1,4,1,1,190083.v01,,1,0,0,2,1,10,6, , ,1,0,0,0,0,1,0,0, 
190084,190084.p02,2,1,2,2,3,4,1,190084.v01,,2,0,2,3, , , , , ,1,0,0,0,0,0,1,0,Mexican
190083,190083.p03,3,2,2,2,4,4,2, ,, ,1,3,1,2,5,6, , ,1,0,0,0,0,1,0,0, 
190080,190080.p02,2,1,1,4,4,6,1,190080.v02,,1,0,0, , , , , , ,1,0,0,0,0,1,0,0, 
190087,190087.p01,1,8,2,1,4,8,1,190087.v01,,2,3,0,1,4,2,5, , ,2,0,0,0,0,1,0,0, 
190088,190088.p01,1,8,1,4,4,6,1,190088.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190081,190081.p03,3,4,2,4,4,6,2, ,, ,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
190096,190096.p01,1,8,2,4,4,2,1,190096.v01,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190096,190096.p02,2,2,2,4,4,6,2, ,, ,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190092,190092.p01,1,8,1,5,4,8,1,190092.v01,,1,0,0,2,1,12,5, , ,2,0,0,0,0,1,0,0, 
190091,190091.p02,2,1,1,4,4,5,1,190091.v02,,1,0,0, , , , , , ,2,0,0,1,0,0,0,0, 
190094,190094.p01,1,8,2,4,4,2,1,190094.v02,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190094,190094.p02,2,1,1,4,4,4,1,190094.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190091,190091.p03,3,2,2,2,4,3,2, ,, ,3,4,1,14,35,4, , ,2,0,0,1,0,0,0,0, 
190093,190093.p01,1,8,2,4,4,8,1,190093.v01,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190091,190091.p04,4,2,1,2,2,4,1, ,,2,0,0,2,1,20,3,1,10,2,0,0,1,0,0,0,0, 
190098,190098.p01,1,8,2,4,4,5,1,190098.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190090,190090.p01,1,8,1,1,4,6,1,190090.v01,,1,0,0,1,1,15,5, , ,1,0,0,0,0,1,0,0, 
190090,190090.p02,2,1,2,1,4,8,1,190090.v01,,2,0,0,3, , , , , ,1,0,0,0,0,1,0,0, 
190105,190105.p02,2,1,1,4,4,2,1,190105.v04,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190095,190095.p02,2,1,1,1,4,8,1, ,,2,0,0,1,1,5,4, , ,2,0,1,0,0,0,0,0, 
190095,190095.p03,3,4,2,2,2,2,2, ,, ,0,0,1,4,0,4,5,5,2,0,1,0,0,0,0,0, 
190095,190095.p04,4,4,2,2,3,7,2, ,, ,0,0,2,4,0,5, , ,2,0,1,0,0,0,0,0, 
190101,190101.p01,1,8,2,4,4,6,1,190101.v01,,1,0,0, , , , , , ,1,0,0,0,0,1,0,0, 
190101,190101.p02,2,1,1,1,4,4,1,190101.v02,,1,0,0,1,1,27,5, , ,2,0,0,0,0,1,0,0, 
190102,190102.p01,1,8,2,1,4,6,1,190102.v01,,1,0,0,2,1,12,5, , ,2,0,1,0,0,0,0,0, 
190100,190100.p01,1,8,2,1,4,2,1, ,,4,0,0,4, , , , , ,1,0,0,0,0,1,0,0, 
190107,190107.p02,2,1,2,1,4,6,1,190107.v02,,1,0,0,1,1,15,5, , ,2,0,1,0,0,0,0,0, 
190106,190106.p02,2,3,2,1,4,4,1,190106.v02,,3,0,0,1,2,5,6, , ,2,0,0,0,0,1,0,0, 
190107,190107.p03,3,2,2,4,1,1,1, ,,2,0,0, , , , ,2,2,2,0,1,0,0,0,0,0, 
190106,190106.p03,3,3,1,1,4,6,1, ,,1,0,0,4, , , , , ,2,0,0,0,0,1,0,0, 
190108,190108.p01,1,8,2,4,4,8,1,190108.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190109,190109.p02,2,1,2,1,4,1,1,190109.v01,,1,0,0,1,1,5,5, , ,2,0,1,0,0,0,0,0, 
190109,190109.p03,3,2,2,4,4,6,1,190109.v04,,1,0,2, , , , , , ,2,0,1,0,0,0,0,0, 
190111,190111.p03,3,2,2,4,1,4,1,190111.v02,,1,0,0, , , , ,1,7,1,0,0,0,0,1,0,0, 
190112,190112.p01,1,8,1,1,4,2,1,190112.v02,,1,0,0,1,1,15,4, , ,2,0,0,0,0,1,0,0, 
190113,190113.p01,1,8,1,4,4,4,1,190113.v02,,1,0,0, , , , , , ,3,0,0,0,0,0,0,1, 
190113,190113.p02,2,1,2,4,4,2,1,190113.v02,,1,0,0, , , , , , ,3,0,0,0,0,0,0,1, 
190114,190114.p01,1,8,2,4,4,7,1,190114.v01,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190115,190115.p01,1,8,1,5,4,4,1,190115.v01,,2,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
190115,190115.p02,2,1,2,1,4,2,1,190115.v01,,1,0,0,1,1,30,5, , ,2,0,0,0,0,1,0,0, 
190117,190117.p02,2,5,1,1,4,8,1, ,,2,4,1,1,8,3,5, , ,2,0,0,0,0,1,0,0, 
190116,190116.p01,1,8,1,1,4,8,1,190116.v02,,1,0,0,1,1,10,4, , ,2,0,0,0,0,1,0,0, 
190116,190116.p02,2,1,2,1,4,8,1,190116.v01,,1,0,0,1,1,8,3, , ,2,0,1,0,0,0,0,0, 
190121,190121.p01,1,8,1,4,4,8,1,190121.v02,,2,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
190120,190120.p02,2,1,2,1,4,6,1,190120.v01,,1,0,0,2,1,5,5, , ,2,0,1,0,0,0,0,0, 
190123,190123.p01,1,8,1,1,4,2,1,190123.v01,,1,10,0,1,13,28,5, , ,2,0,0,0,0,1,0,0, 
190123,190123.p02,2,1,2,2,4,2,1,190123.v02,,1,0,0,1,1,14,6, , ,2,0,1,0,0,0,0,0, 
190124,190124.p01,1,8,1,1,4,2,1,190124.v02,,1,0,0,1,1,6,5, , ,1,0,0,0,0,0,0,1, 
190125,190125.p02,2,1,2,4,4,8,1,190125.v01,,1,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
190125,190125.p03,3,2,2,4,4,1,2, ,, ,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
190128,190128.p01,1,8,2,1,4,5,1,190128.v01,,1,0,1,4, , , , , ,2,0,0,0,0,0,1,0,Caucasian
190129,190129.p01,1,8,1,1,4,1,1,190129.v04,,1,0,0,1,1,6,5, , ,1,0,0,0,0,0,1,0,HISPANIC
190129,190129.p02,2,1,2,2,4,1,1,190129.v01,,1,0,0,2,1,10,5, , ,1,0,0,0,0,0,1,0,HISPANIC
190131,190131.p01,1,8,1,1,4,8,1,190131.v01,,2,0,0,1,5,3,5, , ,2,0,0,0,0,1,0,0, 
190133,190133.p01,1,8,1,4,4,8,1,190133.v03,,1,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
190133,190133.p02,2,1,2,4,4,4,1,190133.v02,,1,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
190133,190133.p03,3,3,1,4,4,8,1,190133.v03,,1,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
190134,190134.p01,1,8,1,4,4,8,1,190134.v01,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190135,190135.p01,1,8,1,4,4,8,1,190135.v01,,1,0,0, , , , , , ,1,0,0,0,0,0,1,0,Latino
190135,190135.p02,2,1,2,4,4,6,1,190135.v01,,1,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
190136,190136.p01,1,8,2,1,4,8,1,190136.v01,,2,10,1,1,8,4.5,5, , ,2,0,0,0,0,1,0,0, 
190136,190136.p02,2,2,1,4,1,5,1,190136.v02,,1,4,1, , , , ,1,5,2,1,0,0,0,1,0,0, 
190137,190137.p02,2,1,2,1,4,8,1,190137.v02,,1,0,0,1,1,10,5, , ,2,0,1,0,0,0,0,0, 
190138,190138.p01,1,8,2,4,4,8,1,190138.v02,,1,0,0, , , , , , ,3,0,0,0,0,0,0,1, 
190140,190140.p01,1,8,1,1,4,3,1,190140.v03,,1,0,0,1,1,22,5, , ,2,0,0,0,0,1,0,0, 
190141,190141.p01,1,8,1,4,4,8,1,190141.v01,,2,0,1, , , , , , ,2,0,0,0,0,1,0,0, 
190141,190141.p02,2,1,2,5,4,8,1,190141.v01,,2,0,1,3, , , , , ,2,0,0,0,0,1,0,0, 
190143,190143.p02,2,1,2,4,4,6,1,190143.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190144,190144.p01,1,8,2,5,4,1,1,190144.v01,,4,0,0,2,2,30,5, , ,1,0,0,0,0,1,0,0, 
190146,190146.p01,1,8,2,1,4,8,1,190146.v01,,1,0,0,1,1,35,5, , ,2,0,0,0,0,1,0,0, 
190145,190145.p01,1,8,1,1,4,8,1,190145.v01,,1,0,5,3, , , , , ,2,0,0,0,0,1,0,0, 
190147,190147.p01,1,8,1,1,4,6,1,190147.v01,,1,0,1,1,1,4,5, , ,2,0,0,0,0,1,0,0, 
190149,190149.p02,2,1,2,4,4,2,1,190149.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190148,190148.p01,1,8,2,1,3,6,1,190148.v01,,1,0,0,1,1,19,5, , ,2,0,0,1,0,1,0,0, 
190148,190148.p02,2,2,2,2,4,4,1, ,,1,0,0,1,1,8,5, , ,2,0,0,1,0,1,0,0, 
190148,190148.p03,3,2,1,1,4,2,1, ,,1,0,0,1,1,5,5, , ,2,0,0,1,0,1,0,0, 
190150,190150.p02,2,1,1,1,4,4,1,190150.v02,,3,7,2,1,8,15,5, , ,2,0,0,1,0,0,0,0, 
190151,190151.p03,3,2,2,4,1,1,2, ,, ,0,0, , , , ,2,2,2,0,0,0,0,1,0,0, 
190152,190152.p01,1,8,1,1,4,8,1,190152.v01,,1,0,0,1,1,44,5, , ,2,0,0,0,0,1,0,0, 
190152,190152.p02,2,1,2,1,4,8,1,190152.v02,,1,0,0,1,1,19,5, , ,2,0,0,0,1,0,0,0, 
190153,190153.p01,1,8,1,1,4,5,1,190153.v02,,1,0,0,3, , , , , ,2,0,0,0,0,0,0,1, 
190154,190154.p01,1,8,2,1,4,8,1,190154.v01,,1,0,0,1,1,7,5, , ,2,0,0,0,0,1,0,0, 
190157,190157.p02,2,1,2,2,4,7,1,190157.v01,,1,0,0,2,1,20,2, , ,2,0,1,0,0,0,0,0, 
190158,190158.p01,1,8,2,5,4,8,1,190158.v02,,2,0,0,3, , , , , ,2,0,0,0,0,0,0,1, 
190160,190160.p03,3,1,1,1,4,4,1,190160.v01,,1,0,0,1,2,60,5, , ,2,0,1,0,0,0,0,0, 
190161,190161.p01,1,8,1,4,2,8,1,190161.v02,,1,0,0, , , , ,1,20,2,0,0,0,0,1,0,0, 
190162,190162.p01,1,8,2,1,4,8,1,190162.v01,,1,0,1,1,1,5,5, , ,2,0,0,0,0,1,0,0, 
190162,190162.p02,2,1,1,1,4,8,1, ,,4,5,5,2,8,7,3, , ,2,0,0,0,0,1,0,0, 
190163,190163.p01,1,8,2,1,4,4,1,190163.v01,,1,0,0,1,18,9,5, , ,1,0,0,0,0,0,1,0,latino
190163,190163.p02,2,1,1,4,4,2,2, ,, ,0,1, , , , , , ,1,0,0,0,0,0,1,0,hispanic
190164,190164.p01,1,8,1,4,4,4,1,190164.v03,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190165,190165.p01,1,8,1,1,4,8,1,190165.v01,,1,0,0,1,1,25,2, , ,2,0,0,0,0,1,0,0, 
190167,190167.p02,2,1,2,4,4,6,1,190167.v02,,1,0,0, , , , , , ,2,0,0,1,0,0,0,0, 
190167,190167.p03,3,3,2,4,4,2,1, ,,4,0,2, , , , , , ,2,0,0,1,0,0,0,0, 
190169,190169.p01,1,8,1,1,4,8,1,190169.v01,,1,0,0,1,1,45,5, , ,2,0,0,0,0,0,1,0,Persian
190170,190170.p02,2,1,2,4,4,8,1,190170.v02,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190170,190170.p03,3,2,2,2,3,7,1, ,,1,0,0,2,1,50,2, , ,2,0,0,0,0,1,0,0, 
190170,190170.p04,4,2,1,2,3,7,1, ,,1,0,0,2,1,3,5, , ,2,0,0,0,0,1,0,0, 
190171,190171.p02,2,6,1,4,4,5,1,190171.v02,,3,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190171,190171.p03,3,1,1,4,4,6,1, ,,3,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190174,190174.p01,1,8,2,1,4,4,1,190174.v01,,1,4,3,1,1,18,5, , ,2,0,1,0,0,0,0,0, 
190174,190174.p02,2,1,1,1,4,4,1,190174.v03,,2,5,5,1,8,22,5, , ,2,0,1,0,0,0,0,0, 
190175,190175.p01,1,8,2,1,4,6,1,190175.v01,,1,0,1,2,1,25,4, , ,1,0,0,0,0,0,0,1, 
190175,190175.p02,2,1,1,1,4,6,1,190175.v02,,1,0,1,2,1,5,5, , ,1,0,0,0,0,0,0,1, 
190176,190176.p01,1,8,2,1,4,8,1,190176.v01,,1,0,2,1,1,20,5, , ,1,0,0,0,0,1,0,0, 
190178,190178.p02,2,6,1,2,4,6,1,190178.v01,,2,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
190179,190179.p01,1,8,2,4,4,2,1,190179.v01,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190181,190181.p02,2,1,1,1,4,8,1,190181.v02,,1,0,0,2,1,5,3, , ,2,0,1,0,0,0,0,0, 
190182,190182.p01,1,8,1,4,4,6,1, ,,4,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190182,190182.p02,2,1,2,4,4,2,1,190182.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190183,190183.p01,1,8,1,4,4,4,1, ,,2,2,0, , , , , , ,2,0,1,0,0,0,0,0, 
190183,190183.p02,2,1,2,4,4,1,1, ,,4,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
190184,190184.p01,1,8,1,1,4,7,1,190184.v01,,1,0,0,1,1,38,5, , ,2,0,0,0,0,1,0,0, 
190189,190189.p02,2,1,1,5,4,6,1,190189.v02,,2,0,0,3, , , , , ,2,0,1,0,0,0,0,0, 
190189,190189.p03,3,2,1,2,4,1,2, ,, ,10,0,1,8,7,5, , ,1,0,0,0,0,0,1,0,mixed Asian & Hispanic
190189,190189.p04,4,2,1,5,4,6,1, ,,1,0,0,3, , , , , ,1,0,0,0,0,0,1,0,mixed Asian & Hispanic
190189,190189.p05,5,2,2,1,4,5,1, ,,1,0,0,1,1,15,4, , ,2,0,0,0,0,1,0,0, 
190189,190189.p06,6,2,2,1,4,8,1, ,,1,0,0,1,1,16,5, , ,1,0,0,0,0,0,1,0,mixed Asian & Hispanic
190187,190187.p01,1,8,1,1,4,6,1,190187.v01,,1,0,0,1,1,10,5, , ,2,0,0,0,0,1,0,0, 
190187,190187.p02,2,1,2,4,4,6,1, ,,3,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190186,190186.p01,1,8,4,1,4,6,1,190186.v01,,1,2,0,1,2,6,5, , ,3,0,0,0,0,0,0,1, 
190188,190188.p01,1,8,1,1,4,1,1,190188.v02,,1,0,0,2,1,50,6, , ,1,0,0,0,0,0,1,0,latino
190186,190186.p02,2,1,4,1,4,8,1,190186.v01,,2,5,1,1,2,6,5, , ,3,0,0,0,0,0,0,1, 
190188,190188.p02,2,1,2,5,4,2,2, ,, ,12,10,2,8,10,6, , ,1,0,0,0,0,0,1,0,mexican
190194,190194.p03,3,5,1,2,4,2,1, ,,1,0,0,1,18,5,3, , ,2,0,0,0,0,1,0,0, 
190190,190190.p01,1,8,1,1,4,6,1,190190.v02,,1,0,0,1,1,8,5, , ,2,0,0,0,0,1,0,0, 
190190,190190.p02,2,2,1,4,4,1,2, ,, ,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190190,190190.p04,4,2,1,2,4,6,1,190190.v04,,1,0,0,2,1,15,4, , ,2,0,0,0,0,1,0,0, 
190190,190190.p05,5,2,1,4,4,3,1,190190.v01,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190193,190193.p02,2,1,2,4,4,8,1,190193.v01,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190195,190195.p01,1,8,1,1,4,7,1, ,,4,0,5,3, , , , , ,3,0,0,0,0,0,0,1, 
190195,190195.p02,2,1,2,1,4,6,1, ,,4,0,0,3, , , , , ,3,0,0,0,0,0,0,1, 
190196,190196.p01,1,8,2,4,4,8,1,190196.v01,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190197,190197.p01,1,8,1,1,4,8,1,190197.v01,,2,0,1,3, , , , , ,2,0,1,0,0,0,0,0, 
190198,190198.p01,1,8,1,1,4,8,1,190198.v02,,1,0,0,1,1,11,5, , ,2,0,1,0,0,0,0,0, 
190200,190200.p01,1,8,1,1,4,8,1,190200.v01,,1,2,2,1,1,3,5, , ,2,0,1,0,0,0,0,0, 
190201,190201.p02,2,1,2,2,4,2,2, ,, ,0,5,2,14,5,5, , ,1,0,0,0,0,0,0,1, 
190212,190212.p01,1,8,2,2,4,6,1,190212.v01,,1,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
190202,190202.p01,1,8,1,1,4,5,1,190202.v01,,2,10,0,1,13,44,5, , ,2,0,0,0,0,1,0,0, 
190202,190202.p02,2,1,2,4,4,4,1,190202.v01,,1,0,0, , , , , , ,2,0,0,1,0,0,0,0, 
190203,190203.p01,1,8,1,5,4,5,1,190203.v02,,1,0,0,2,1,10,3, , ,2,0,0,0,0,1,0,0, 
190204,190204.p01,1,8,2,4,4,8,1,190204.v01,,1,1,0, , , , , , ,2,0,0,0,0,1,0,0, 
190205,190205.p01,1,8,1,4,4,4,1,190205.v01,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190205,190205.p02,2,1,2,4,4,4,1,190205.v02,,3,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190207,190207.p01,1,8,1,1,4,8,1,190207.v02,,1,2,0,1,1,40,3, , ,2,0,0,0,0,1,0,0, 
190206,190206.p02,2,1,2,1,4,8,1,190206.v01,,1,0,0,1,1,36,5, , ,2,0,0,0,0,1,0,0, 
190208,190208.p01,1,8,1,1,4,8,1, ,,2,2,0,1,5,5,5, , ,2,0,0,0,0,1,0,0, 
190208,190208.p02,2,1,2,2,4,8,1, ,,3,12,2,2,8,30,6, , ,2,0,0,0,0,1,0,0, 
190209,190209.p01,1,8,1,1,4,6,1,190209.v03,,1,0,0,1,5,16,4, , ,2,0,0,0,0,1,0,0, 
190210,190210.p02,2,1,2,1,4,4,1,190210.v01,,1,0,0,1,1,15,5, , ,2,0,0,0,0,1,0,0, 
190210,190210.p03,3,2,1,4,1,1,1,190210.v01,,2,0,0, , , , ,5,3,2,0,0,0,1,1,0,0, 
190211,190211.p03,3,2,2,4,1,2,1,190211.v03,,1,0,0, , , , ,1,82,2,0,0,0,0,1,0,0, 
190213,190213.p02,2,1,1,1,4,2,1,190213.v01,,1,0,0,1,1,30,3, , ,1,0,0,0,0,0,1,0,Latin
190214,190214.p01,1,8,2,2,4,6,1,190214.v01,,1,0,0,2,1,7,3, , ,3,0,0,0,0,0,0,1, 
190216,190216.p01,1,8,2,4,4,4,1,190216.v01,,1,0,0, , , , , , ,1,0,0,0,0,0,0,1, 
190216,190216.p02,2,1,1,4,4,1,1,190216.v01,,1,0,0, , , , , , ,1,0,0,0,0,0,0,1, 
190218,190218.p01,1,8,1,4,4,2,1,190218.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190218,190218.p02,2,1,2,4,4,2,1, ,,4,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190220,190220.p01,1,8,2,1,4,6,1, ,,2,0,0,3, , , , , ,1,0,0,0,0,1,0,0, 
190220,190220.p02,2,6,1,4,1,4,1, ,,1,0,0, , , , ,17,1,2,0,0,0,0,0,0,1, 
190219,190219.p02,2,1,2,2,4,8,1,190219.v01,,1,2,1,2,1,2,2, , ,2,0,0,0,0,1,0,0, 
190221,190221.p03,3,2,1,4,1,3,1, ,,4,7,2, , , , ,10,2.8,2,0,0,0,0,0,1,0,Biracial
190223,190223.p01,1,8,2,5,4,7,1,190223.v01,,1,0,0,2,1,15,3, , ,1,0,0,0,0,1,0,0, 
190222,190222.p01,1,8,2,1,4,4,1,190222.v01,,1,0,0,1,1,3,5, , ,2,0,0,0,0,1,0,0, 
190224,190224.p01,1,8,1,1,4,3,2, ,, ,0,6,1,2,15,5, , ,2,0,0,0,0,1,0,0, 
190226,190226.p01,1,8,1,1,4,6,1,190226.v01,,2,0,0,1,3,25,5, , ,2,0,0,0,0,1,0,0, 
190225,190225.p01,1,8,2,4,4,6,1,190225.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190228,190228.p01,1,8,4,1,4,8,1,190228.v01,,1,1,1,1,1,9,5, , ,2,0,1,0,0,0,0,0, 
190230,190230.p01,1,8,1,1,4,6,1,190230.v05,,1,0,0,1,1,8,5, , ,2,0,1,0,0,0,0,0, 
190231,190231.p02,2,1,2,5,4,4,1,190231.v02,,2,0,0,3, , , , , ,2,0,1,0,0,0,0,0, 
190232,190232.p03,3,3,2,2,4,8,1,190232.v01,,1,0,0,1,1,2,5, , ,2,0,1,0,0,0,0,0, 
190236,190236.p01,1,8,2,1,4,4,1,190236.v01,,1,0,0,1,1,14,5, , ,2,0,1,0,0,0,0,0, 
190235,190235.p01,1,8,1,1,4,6,1,190235.v04,,1,0,0,1,1,65,4, , ,2,0,1,0,0,0,0,0, 
190236,190236.p03,3,1,2,4,4,2,2, ,, ,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
190235,190235.p02,2,4,1,2,4,2,2, ,, ,0,0,1,5,5,3, , ,2,0,1,0,0,0,0,0, 
190236,190236.p04,4,3,1,1,4,2,1,190236.v03,,1,0,0,2,1,15,7, , ,2,0,1,0,0,0,0,0, 
190235,190235.p04,4,3,1,1,4,3,1,190235.v02,,1,0,0,1,1,35,5, , ,2,0,1,0,0,0,0,0, 
190339,190339.p01,1,8,1,2,4,8,1,190339.v01,,2,0,0,1,1,21,3, , ,2,0,1,0,0,0,0,0, 
190237,190237.p01,1,8,1,1,4,8,1,190237.v03,,1,0,0,1,1,4,5, , ,2,0,0,0,0,1,0,0, 
190237,190237.p02,2,1,2,1,4,8,1,190237.v02,,1,0,0,1,1,8,5, , ,2,0,1,0,0,1,0,0, 
190238,190238.p02,2,1,2,4,4,3,1,190238.v03,,1,50,10, , , , , , ,1,0,0,0,0,0,0,1, 
190239,190239.p01,1,8,2,1,4,8,1,190239.v02,,1,0,0,1,1,4,5, , ,2,0,1,0,0,0,0,0, 
190239,190239.p02,2,1,1,1,4,8,1,190239.v01,,1,0,0,1,1,20,3, , ,2,0,1,0,0,0,0,0, 
190241,190241.p01,1,8,2,5,4,8,1,190241.v01,,1,0,2,2,1,30,2, , ,1,0,0,0,0,0,1,0,Latina not white
190241,190241.p02,2,5,2,4,4,2,1, ,,2,0,0, , , , , , ,1,0,0,0,0,1,0,0, 
190242,190242.p01,1,8,1,5,4,8,1,190242.v01,,1,0,0,1,1,13,5, , ,2,0,1,0,0,0,0,0, 
190242,190242.p02,2,1,1,4,4,6,1,190242.v01,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190244,190244.p02,2,1,2,1,4,6,1,190244.v01,,1,0,0,1,1,8,4, , ,2,0,1,0,0,0,0,0, 
190245,190245.p02,2,1,1,4,4,4,1,190245.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190247,190247.p01,1,8,1,1,4,6,1,190247.v01,,1,0,0,1,1,6,6, , ,2,0,1,0,0,0,0,0, 
190254,190254.p01,1,8,1,4,4,5,1,190254.v01,,1,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
190254,190254.p02,2,1,2,4,4,6,1,190254.v01,,1,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
190249,190249.p01,1,8,2,4,1,2,1,190249.v01,,2,0,1, , , , ,4,1,2,0,0,0,0,1,0,0, 
190249,190249.p02,2,5,1,3,2,2,1, ,,2,0,0,1,1,1,1,2,1,2,0,0,0,1,0,0,0, 
190251,190251.p02,2,1,2,4,4,6,1,190251.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
